#  	Car Position (km)
167	33.346
168	28.719
169	49.249
170	54.037
171	21.136
172	27.795
173	63.469
174	19.570
175	40.106
176	69.368
177	44.538
178	15.446
179	49.329
180	25.329
181	35.443
182	34.484
183	44.394
184	08.678
185	28.731
186	34.894
187	49.415
188	21.365
189	14.298
190	63.941
191	20.858
192	37.475
193	09.514
194	64.059
195	40.471
196	19.173
197	29.970
198	14.967
199	11.418
200	52.877
201	37.980
202	62.490
203	54.831
204	62.312
205	06.272
206	16.038
207	68.125
208	45.730
209	23.062
210	58.328
211	36.495
212	23.039
213	20.498
214	29.799
215	21.942
216	24.388
217	07.109
218	27.091
219	41.112
220	33.398
221	11.301
222	09.275
223	69.480
224	49.709
225	52.924
226	22.900
227	14.384
228	23.427
229	67.319
230	18.001
231	46.587
232	44.162
233	40.362
234	25.188
235	38.700
236	49.171
237	41.374
238	24.630
239	64.740
240	55.380
241	39.148
242	50.408
243	12.999
244	14.110
245	18.639
246	22.796
247	45.213
248	39.431
249	24.024
250	26.819
251	33.279
252	38.878
253	62.044
254	32.353
255	09.651
256	24.581
257	49.359
258	46.345
259	25.016
260	25.081
261	26.913
262	29.534
263	26.067
264	60.644
265	62.089
266	06.922
267	47.068
268	58.410
269	22.639
270	20.207
271	11.475
272	38.305
273	53.005
274	20.871
275	34.680
276	20.649
277	15.648
278	58.090
279	12.468
280	19.767
281	11.974
282	10.830
283	61.549
284	17.941
285	02.689
286	68.658
287	13.560
288	15.372
289	56.037
290	18.349
291	42.284
292	50.995
293	27.244
294	33.860
295	38.478
296	49.163
297	51.502
298	28.386
299	25.520
300	47.959
301	11.758
302	42.380
303	22.224
304	30.356
305	45.409
306	46.275
307	50.691
308	21.846
309	05.114
310	53.473
311	40.356
312	73.836
313	29.999
314	37.314
315	21.244
316	39.207
317	22.362
318	53.592
319	16.715
320	66.889
321	57.217
322	04.612
323	28.947
324	16.053
325	45.587
326	36.135
327	73.946
328	59.434
329	30.859
330	28.156
331	30.937
332	33.019
333	51.900
334	26.273
335	03.470
336	14.597
337	21.135
338	10.613
339	18.952
340	19.601
341	57.721
342	35.203
343	15.868
344	09.970
345	41.863
346	41.350
347	05.242
348	20.534
349	31.656
350	73.184
351	48.643
352	48.352
353	04.574
354	19.105
355	13.381
356	25.704
357	24.736
358	22.697
359	58.435
360	47.035
361	23.401
362	66.165
363	20.304
364	58.494
365	14.109
366	29.728
367	20.230
368	65.613
369	08.610
370	39.553
371	67.936
372	21.305
373	16.779
374	28.505
375	56.105
376	53.719
377	34.345
378	22.265
379	53.075
380	23.685
381	15.970
382	22.286
383	27.108
384	22.710
385	31.942
386	15.218
387	41.318
388	52.175
389	39.852
390	22.949
391	18.441
392	67.988
393	50.171
394	16.456
395	23.719
396	37.615
397	35.343
398	26.072
399	20.669
400	38.684
401	19.488
402	23.677
403	34.443
404	40.879
405	61.503
406	18.303
407	24.546
408	18.774
409	30.044
410	13.133
411	24.227
412	43.604
413	13.683
414	51.958
415	67.357
416	41.930
417	47.343
418	10.551
419	25.357
420	19.669
421	09.198
422	41.568
423	49.819
424	29.756
425	33.564
426	48.640
427	40.305
428	11.062
429	31.153
430	11.128
431	14.855
432	11.419
433	43.167
434	16.559
435	36.844
436	63.914
437	34.601
438	42.819
439	11.617
440	58.040
441	35.497
442	50.000
443	48.124
444	32.503
445	21.998
446	68.867
447	42.538
448	35.354
449	30.796
450	24.482
451	27.631
452	76.452
453	41.298
454	47.191
455	33.564
456	19.122
457	35.406
458	43.593
459	24.967
460	13.096
461	39.559
462	20.753
463	51.042
464	30.757
465	26.545
466	37.618
467	48.095
468	20.373
469	45.941
470	50.937
471	34.279
472	19.653
473	18.698
474	62.490
475	16.874
476	14.137
477	37.498
478	68.780
479	23.898
480	25.422
481	18.245
482	41.789
483	21.114
484	44.387
485	31.598
486	20.319
487	27.188
488	68.926
489	65.566
490	52.702
491	62.416
492	16.036
493	26.912
494	16.385
495	25.005
496	52.572
497	56.849
498	72.432
499	14.465
500	15.424
501	32.952
502	37.667
503	36.993
504	15.505
505	34.484
506	46.374
507	37.280
508	24.873
509	18.989
510	42.042
511	25.183
512	45.859
513	06.221
514	38.026
515	62.394
516	13.459
517	32.308
518	29.806
519	63.706
520	23.309
521	30.950
522	15.228
523	42.586
524	37.966
525	07.929
526	22.238
527	25.265
528	29.073
529	21.861
530	05.223
531	32.749
532	26.820
533	45.283
534	53.341
535	57.668
536	21.676
537	37.667
538	34.682
539	54.349
540	11.998
541	60.115
542	37.823
543	41.399
544	27.762
545	37.268
546	24.758
547	37.287
548	54.055
549	22.663
550	69.578
551	54.842
552	13.966
553	58.244
554	09.309
555	33.733
556	29.936
557	22.771
558	39.998
559	44.524
560	63.378
561	26.849
562	53.340
563	31.619
564	21.360
565	39.863
566	34.646
567	42.472
568	33.260
569	24.503
570	12.178
571	14.316
572	52.238
573	58.573
574	12.815
575	27.780
576	16.544
577	30.011
578	46.228
579	38.419
580	11.100
581	50.678
582	23.814
583	09.355
584	66.139
585	04.576
586	07.949
587	50.217
588	11.189
589	24.891
590	10.730
591	37.206
592	21.913
593	08.448
594	16.465
595	17.978
596	54.959
597	58.062
598	14.680
599	05.713
600	42.706
601	14.677
602	19.513
603	16.916
604	53.811
605	44.808
606	50.919
607	12.160
608	10.289
609	25.963
610	39.602
611	32.429
612	47.955
613	24.907
614	19.534
615	39.604
616	10.638
617	26.229
618	28.622
619	31.339
620	23.967
621	44.313
622	48.877
623	40.577
624	23.198
625	38.877
626	35.699
627	37.740
628	49.600
629	33.907
630	24.468
631	47.383
632	29.089
633	26.936
634	10.434
635	38.599
636	22.731
637	33.593
638	36.861
639	54.614
640	08.525
641	17.450
642	25.530
643	27.608
644	43.692
645	62.471
646	44.586
647	33.274
648	25.195
649	14.950
650	36.832
651	46.193
652	11.790
653	44.027
654	28.947
655	33.138
656	21.184
657	17.181
658	23.740
659	18.262
660	17.768
661	37.695
662	66.279
663	27.598
664	33.217
665	40.191
666	04.163
667	35.282
668	49.746
669	30.017
670	26.492
671	20.085
672	38.565
673	45.249
674	32.360
675	43.527
676	26.266
677	41.257
678	56.383
679	63.231
680	50.097
681	58.124
682	16.591
683	32.453
684	36.787
685	05.076
686	13.874
687	33.497
688	43.872
689	19.926
690	15.525
691	31.739
692	46.858
693	38.181
694	20.341
695	42.893
696	19.741
697	34.959
698	23.371
699	22.875
700	11.207
701	26.869
702	31.008
703	59.218
704	04.357
705	18.819
706	01.641
707	60.791
708	25.098
709	44.556
710	30.808
711	24.818
712	62.268
713	18.877
714	41.706
715	31.869
716	35.745
717	28.216
718	41.823
719	42.535
720	43.617
721	27.674
722	27.262
723	21.210
724	22.740
725	33.307
726	12.440
727	42.998
728	10.984
729	28.060
730	53.544
731	31.063
732	03.070
733	62.196
734	10.737
735	45.964
736	17.760
737	33.008
738	22.036
739	48.957
740	50.893
741	17.218
742	19.669
743	47.872
744	42.902
745	11.863
746	31.195
747	26.053
748	16.883
749	14.451
750	33.815
751	62.061
752	17.110
753	62.380
754	37.483
755	39.451
756	24.193
757	58.759
758	08.165
759	14.979
760	45.077
761	54.367
762	61.364
763	27.385
764	52.850
765	33.176
766	59.134
767	23.312
768	38.776
769	15.679
770	07.787
771	46.425
772	23.677
773	25.395
774	64.032
775	07.171
776	38.269
777	43.377
778	47.514
779	19.115
780	24.249
781	50.589
782	26.638
783	32.254
784	32.318
785	28.899
786	66.684
787	44.013
788	08.168
789	19.994
790	50.477
791	54.428
792	24.367
793	42.327
794	38.957
795	36.429
796	42.931
797	13.342
798	27.287
799	25.180
800	69.576
----------
