#  	Call Duration (s)
413	250.403
414	298.882
415	045.679
416	343.982
417	687.143
418	032.883
419	079.283
420	023.623
421	051.180
422	227.696
423	032.588
424	211.308
425	607.250
426	267.572
427	028.444
428	391.484
429	531.484
430	755.584
431	005.534
432	112.190
433	054.487
434	055.637
435	024.796
436	095.699
437	646.257
438	075.812
439	264.702
440	065.393
441	043.284
442	016.063
443	249.958
444	196.651
445	194.360
446	329.577
447	331.205
448	318.670
449	029.421
450	275.523
451	161.993
452	088.145
453	076.656
454	190.982
455	127.597
456	020.737
457	063.979
458	241.733
459	139.185
460	438.559
461	081.218
462	533.720
463	369.672
464	309.069
465	219.195
466	683.615
467	050.384
468	282.876
469	307.098
470	000.674
471	074.568
472	096.388
473	019.785
474	095.185
475	1023.798
476	191.559
477	598.961
478	016.726
479	574.330
480	028.263
481	167.162
482	073.649
483	147.504
484	050.165
485	085.138
486	020.988
487	492.320
488	037.490
489	040.882
490	018.555
491	134.209
492	018.459
493	120.952
494	455.570
495	163.385
496	376.451
497	160.306
498	001.832
499	350.811
500	024.283
501	158.028
502	446.488
503	136.541
504	141.531
505	066.296
506	076.071
507	079.547
508	117.514
509	568.464
510	219.626
511	1580.575
512	221.851
513	101.117
514	010.109
515	019.416
516	071.063
517	106.085
518	430.993
519	160.693
520	060.638
521	620.004
522	304.306
523	133.432
524	208.839
525	197.822
526	145.365
527	299.794
528	173.585
529	322.679
530	381.657
531	409.560
532	194.041
533	008.214
534	046.142
535	023.060
536	515.580
537	175.581
538	088.940
539	650.441
540	079.801
541	251.464
542	096.163
543	118.583
544	107.851
545	062.042
546	465.964
547	049.071
548	183.535
549	032.390
550	074.731
551	471.808
552	012.501
553	001.803
554	080.662
555	087.532
556	064.071
557	093.607
558	066.371
559	374.734
560	076.163
561	272.005
562	232.742
563	154.756
564	273.801
565	567.049
566	250.072
567	320.903
568	176.372
569	737.938
570	179.123
571	107.331
572	081.119
573	283.164
574	133.776
575	001.244
576	113.276
577	036.048
578	007.111
579	013.297
580	647.854
581	051.505
582	096.607
583	097.791
584	266.701
585	464.920
586	073.980
587	246.249
588	063.220
589	299.957
590	553.752
591	012.981
592	099.169
593	541.605
594	016.731
595	085.168
596	279.212
597	452.161
598	060.445
599	514.395
600	629.814
601	120.618
602	239.717
603	094.424
604	006.234
605	045.958
606	242.753
607	011.335
608	020.639
609	032.794
610	143.559
611	063.335
612	071.335
613	099.860
614	063.185
615	037.735
616	178.435
617	324.551
618	803.399
619	373.205
620	532.209
621	148.070
622	126.876
623	257.610
624	081.368
625	328.976
626	067.448
627	033.238
628	182.541
629	261.625
630	126.748
631	252.485
632	606.949
633	070.705
634	248.940
635	256.688
636	011.761
637	354.586
638	041.853
639	037.677
640	111.895
641	325.378
642	029.579
643	175.934
644	078.662
645	120.172
646	292.500
647	021.054
648	408.458
649	889.356
650	000.432
651	173.189
652	552.215
653	326.212
654	451.417
655	198.080
656	799.220
657	392.233
658	013.589
659	349.384
660	254.642
661	029.805
662	323.895
663	255.844
664	055.634
665	174.205
666	120.362
667	001.635
668	041.672
669	209.482
670	072.093
671	386.703
672	315.428
673	087.475
674	242.879
675	138.677
676	072.805
677	515.887
678	075.037
679	023.870
680	005.155
681	004.225
682	253.429
683	205.145
684	115.388
685	455.056
686	512.200
687	288.418
688	072.378
689	383.516
690	266.545
691	172.890
692	161.656
693	090.542
694	234.210
695	076.155
696	175.814
697	703.002
698	289.250
699	001.047
700	087.895
701	141.860
702	457.247
703	347.782
704	299.625
705	283.199
706	074.948
707	172.058
708	109.962
709	137.274
710	704.159
711	168.181
712	456.538
713	147.337
714	030.114
715	652.228
716	352.733
717	156.361
718	039.143
719	101.851
720	347.301
721	165.181
722	111.966
723	058.518
724	318.575
725	063.346
726	044.691
727	369.606
728	272.842
729	239.463
730	123.212
731	208.670
732	082.859
733	063.697
734	202.094
735	024.683
736	141.403
737	057.338
738	006.838
739	116.095
740	434.269
741	010.740
742	000.020
743	038.273
744	105.791
745	291.074
746	010.690
747	265.084
748	100.275
749	625.574
750	075.137
751	011.252
752	001.418
753	082.586
754	189.441
755	057.860
756	109.800
757	178.048
758	208.287
759	116.779
760	069.512
761	330.313
762	007.856
763	436.543
764	054.324
765	358.390
766	350.418
767	696.095
768	370.199
769	496.476
770	739.568
771	199.564
772	413.502
773	341.788
774	060.043
775	601.528
776	084.993
777	049.837
778	104.173
779	604.219
780	185.713
781	374.428
782	296.374
783	069.904
784	102.728
785	137.458
786	600.335
787	026.322
788	118.928
789	158.079
790	216.531
791	291.103
792	012.763
793	210.860
794	057.984
795	143.978
796	224.962
797	281.676
798	043.485
799	074.020
800	072.061
-----------
