 #  	Clock   	Arrival Time(s)
294	12:09:24	564.673
295	12:09:30	570.146
296	12:09:39	579.424
297	12:09:39	579.794
298	12:09:40	580.071
299	12:09:41	581.380
300	12:09:42	582.844
301	12:09:44	584.392
302	12:09:45	585.179
303	12:09:46	586.780
304	12:09:50	590.520
305	12:09:51	591.696
306	12:09:53	593.212
307	12:09:56	596.631
308	12:09:57	597.625
309	12:09:57	597.710
310	12:09:57	597.860
311	12:09:58	598.228
312	12:10:00	600.849
313	12:10:06	606.739
314	12:10:07	607.122
315	12:10:08	608.134
316	12:10:08	608.768
317	12:10:15	615.113
318	12:10:17	617.687
319	12:10:19	619.716
320	12:10:22	622.411
321	12:10:25	625.198
322	12:10:27	627.900
323	12:10:28	628.854
324	12:10:30	630.323
325	12:10:31	631.482
326	12:10:33	633.112
327	12:10:33	633.198
328	12:10:36	636.848
329	12:10:37	637.491
330	12:10:38	638.431
331	12:10:41	641.175
332	12:10:41	641.561
333	12:10:49	649.594
334	12:10:55	655.979
335	12:10:57	657.021
336	12:10:57	657.365
337	12:10:57	657.961
338	12:10:58	658.122
339	12:10:58	658.520
340	12:10:59	659.454
341	12:11:00	660.432
342	12:11:01	661.473
343	12:11:03	663.233
344	12:11:04	664.500
345	12:11:05	665.903
346	12:11:06	666.456
347	12:11:13	673.865
348	12:11:19	679.951
349	12:11:24	684.841
350	12:11:25	685.774
351	12:11:25	685.982
352	12:11:26	686.063
353	12:11:30	690.957
354	12:11:31	691.781
355	12:11:32	692.319
356	12:11:37	697.182
357	12:11:40	700.398
358	12:11:44	704.896
359	12:11:45	705.509
360	12:11:46	706.866
361	12:11:47	707.466
362	12:11:48	708.543
363	12:11:48	708.945
364	12:11:52	712.033
365	12:11:57	717.127
366	12:11:59	719.561
367	12:12:00	720.533
368	12:12:03	723.096
369	12:12:03	723.283
370	12:12:03	723.652
371	12:12:04	724.075
372	12:12:04	724.529
373	12:12:05	725.322
374	12:12:06	726.001
375	12:12:06	726.811
376	12:12:09	729.379
377	12:12:10	730.723
378	12:12:13	733.194
379	12:12:13	733.374
380	12:12:19	739.189
381	12:12:22	742.071
382	12:12:28	748.851
383	12:12:37	757.278
384	12:12:41	761.501
385	12:12:43	763.762
386	12:12:44	764.515
387	12:12:46	766.937
388	12:12:48	768.675
389	12:12:50	770.398
390	12:12:50	770.552
391	12:12:51	771.699
392	12:12:52	772.526
393	12:12:54	774.384
394	12:12:56	776.473
395	12:12:59	779.474
396	12:13:00	780.276
397	12:13:01	781.482
398	12:13:04	784.988
399	12:13:09	789.986
400	12:13:10	790.493
401	12:13:10	790.623
402	12:13:11	791.570
403	12:13:13	793.373
404	12:13:15	795.263
405	12:13:15	795.330
406	12:13:16	796.237
407	12:13:18	798.304
408	12:13:23	803.735
409	12:13:23	803.781
410	12:13:24	804.140
411	12:13:24	804.268
412	12:13:26	806.675
413	12:13:27	807.194
414	12:13:27	807.318
415	12:13:27	807.951
416	12:13:30	810.921
417	12:13:31	811.224
418	12:13:31	811.975
419	12:13:32	812.200
420	12:13:32	812.872
421	12:13:39	819.746
422	12:13:40	820.031
423	12:13:41	821.829
424	12:13:44	824.425
425	12:13:46	826.802
426	12:13:50	830.208
427	12:13:51	831.763
428	12:13:54	834.989
429	12:13:56	836.081
430	12:13:56	836.681
431	12:13:58	838.545
432	12:14:04	844.953
433	12:14:05	845.696
434	12:14:06	846.400
435	12:14:10	850.258
436	12:14:10	850.317
437	12:14:10	850.667
438	12:14:11	851.988
439	12:14:12	852.388
440	12:14:13	853.635
441	12:14:14	854.364
442	12:14:14	854.855
443	12:14:15	855.785
444	12:14:15	855.942
445	12:14:18	858.552
446	12:14:21	861.230
447	12:14:24	864.271
448	12:14:24	864.420
449	12:14:26	866.054
450	12:14:27	867.202
451	12:14:27	867.342
452	12:14:34	874.460
453	12:14:36	876.131
454	12:14:39	879.908
455	12:14:40	880.593
456	12:14:41	881.567
457	12:14:42	882.006
458	12:14:46	886.235
459	12:14:48	888.760
460	12:14:49	889.670
461	12:14:50	890.383
462	12:14:52	892.980
463	12:14:54	894.405
464	12:14:56	896.913
465	12:14:57	897.743
466	12:15:01	901.310
467	12:15:02	902.072
468	12:15:02	902.146
469	12:15:04	904.672
470	12:15:05	905.139
471	12:15:05	905.462
472	12:15:10	910.734
473	12:15:10	910.763
474	12:15:11	911.524
475	12:15:14	914.819
476	12:15:15	915.374
477	12:15:15	915.850
478	12:15:17	917.720
479	12:15:18	918.403
480	12:15:20	920.403
481	12:15:22	922.692
482	12:15:23	923.832
483	12:15:25	925.900
484	12:15:26	926.396
485	12:15:26	926.769
486	12:15:27	927.084
487	12:15:29	929.102
488	12:15:30	930.588
489	12:15:31	931.085
490	12:15:33	933.040
491	12:15:36	936.652
492	12:15:37	937.101
493	12:15:40	940.723
494	12:15:42	942.599
495	12:15:42	942.794
496	12:15:43	943.693
497	12:15:43	943.909
498	12:15:44	944.623
499	12:15:45	945.102
500	12:15:47	947.850
501	12:15:49	949.686
502	12:15:49	949.855
503	12:15:50	950.499
504	12:15:50	950.776
505	12:15:51	951.227
506	12:15:51	951.713
507	12:15:52	952.530
508	12:15:53	953.986
509	12:15:55	955.699
510	12:15:56	956.923
511	12:15:57	957.869
512	12:15:58	958.826
513	12:16:00	960.883
514	12:16:02	962.866
515	12:16:03	963.278
516	12:16:04	964.419
517	12:16:04	964.633
518	12:16:05	965.092
519	12:16:05	965.413
520	12:16:08	968.241
521	12:16:08	968.850
522	12:16:09	969.023
523	12:16:10	970.288
524	12:16:10	970.505
525	12:16:11	971.661
526	12:16:13	973.028
527	12:16:19	979.626
528	12:16:19	979.906
529	12:16:23	983.565
530	12:16:24	984.045
531	12:16:24	984.886
532	12:16:28	988.637
533	12:16:33	993.431
534	12:16:35	995.602
535	12:16:36	996.879
536	12:16:40	1000.965
537	12:16:41	1001.423
538	12:16:41	1001.899
539	12:16:44	1004.805
540	12:16:47	1007.950
541	12:16:47	1007.992
542	12:16:50	1010.877
543	12:16:51	1011.060
544	12:16:52	1012.078
545	12:16:54	1014.641
546	12:16:56	1016.565
547	12:17:00	1020.053
548	12:17:02	1022.797
549	12:17:04	1024.088
550	12:17:05	1025.193
551	12:17:05	1025.718
552	12:17:08	1028.227
553	12:17:12	1032.011
554	12:17:13	1033.699
555	12:17:16	1036.676
556	12:17:20	1040.391
557	12:17:21	1041.107
558	12:17:22	1042.700
559	12:17:23	1043.727
560	12:17:26	1046.134
561	12:17:28	1048.816
562	12:17:32	1052.593
563	12:17:34	1054.240
564	12:17:35	1055.032
565	12:17:35	1055.064
566	12:17:35	1055.950
567	12:17:36	1056.568
568	12:17:37	1057.844
569	12:17:38	1058.070
570	12:17:38	1058.443
571	12:17:38	1058.812
572	12:17:41	1061.698
573	12:17:47	1067.439
574	12:17:52	1072.145
575	12:17:52	1072.683
576	12:17:58	1078.703
577	12:18:02	1082.117
578	12:18:04	1084.514
579	12:18:09	1089.525
580	12:18:11	1091.773
581	12:18:12	1092.119
582	12:18:12	1092.254
583	12:18:13	1093.848
584	12:18:15	1095.059
585	12:18:21	1101.475
586	12:18:23	1103.730
587	12:18:26	1106.492
588	12:18:27	1107.239
589	12:18:27	1107.879
590	12:18:29	1109.704
591	12:18:31	1111.493
592	12:18:31	1111.680
593	12:18:32	1112.208
594	12:18:33	1113.906
595	12:18:41	1121.602
596	12:18:41	1121.795
597	12:18:42	1122.745
598	12:18:46	1126.744
599	12:18:53	1133.162
600	12:18:53	1133.215
601	12:18:53	1133.317
602	12:18:53	1133.895
603	12:19:01	1141.363
604	12:19:07	1147.086
605	12:19:10	1150.324
606	12:19:10	1150.573
607	12:19:12	1152.346
608	12:19:12	1152.643
609	12:19:14	1154.828
610	12:19:14	1154.971
611	12:19:15	1155.091
612	12:19:16	1156.753
613	12:19:17	1157.705
614	12:19:19	1159.508
615	12:19:19	1159.644
616	12:19:21	1161.397
617	12:19:21	1161.744
618	12:19:24	1164.847
619	12:19:25	1165.460
620	12:19:26	1166.222
621	12:19:27	1167.662
622	12:19:36	1176.334
623	12:19:38	1178.095
624	12:19:38	1178.355
625	12:19:38	1178.572
626	12:19:43	1183.022
627	12:19:47	1187.173
628	12:19:47	1187.643
629	12:19:48	1188.025
630	12:19:49	1189.441
631	12:19:51	1191.127
632	12:19:52	1192.033
633	12:19:52	1192.659
634	12:19:53	1193.767
635	12:19:58	1198.764
636	12:19:59	1199.623
637	12:20:01	1201.298
638	12:20:01	1201.784
639	12:20:04	1204.155
640	12:20:05	1205.120
641	12:20:08	1208.602
642	12:20:11	1211.110
643	12:20:16	1216.418
644	12:20:19	1219.180
645	12:20:19	1219.810
646	12:20:26	1226.276
647	12:20:29	1229.283
648	12:20:29	1229.661
649	12:20:31	1231.259
650	12:20:32	1232.676
651	12:20:36	1236.076
652	12:20:36	1236.621
653	12:20:40	1240.669
654	12:20:40	1240.925
655	12:20:41	1241.083
656	12:20:44	1244.889
657	12:20:45	1245.730
658	12:20:46	1246.303
659	12:20:47	1247.678
660	12:20:47	1247.704
661	12:20:49	1249.127
662	12:20:49	1249.753
663	12:20:51	1251.319
664	12:20:56	1256.712
665	12:21:01	1261.441
666	12:21:03	1263.987
667	12:21:06	1266.168
668	12:21:06	1266.292
669	12:21:15	1275.979
670	12:21:16	1276.166
671	12:21:17	1277.533
672	12:21:19	1279.542
673	12:21:20	1280.531
674	12:21:20	1280.982
675	12:21:26	1286.106
676	12:21:27	1287.384
677	12:21:39	1299.741
678	12:21:40	1300.627
679	12:21:41	1301.622
680	12:21:42	1302.471
681	12:21:43	1303.612
682	12:21:46	1306.614
683	12:21:46	1306.820
684	12:21:47	1307.715
685	12:21:56	1316.263
686	12:22:00	1320.510
687	12:22:04	1324.110
688	12:22:05	1325.942
689	12:22:08	1328.993
690	12:22:10	1330.862
691	12:22:12	1332.079
692	12:22:15	1335.517
693	12:22:17	1337.302
694	12:22:18	1338.808
695	12:22:19	1339.090
696	12:22:19	1339.513
697	12:22:20	1340.898
698	12:22:21	1341.378
699	12:22:21	1341.887
700	12:22:22	1342.756
701	12:22:24	1344.437
702	12:22:28	1348.406
703	12:22:30	1350.847
704	12:22:31	1351.550
705	12:22:32	1352.853
706	12:22:42	1362.910
707	12:22:44	1364.009
708	12:22:45	1365.661
709	12:22:48	1368.084
710	12:22:48	1368.115
711	12:22:49	1369.576
712	12:22:52	1372.280
713	12:22:54	1374.599
714	12:22:57	1377.299
715	12:22:57	1377.727
716	12:22:57	1377.759
717	12:22:58	1378.199
718	12:23:00	1380.453
719	12:23:00	1380.568
720	12:23:03	1383.647
721	12:23:04	1384.649
722	12:23:07	1387.580
723	12:23:13	1393.680
724	12:23:15	1395.390
725	12:23:16	1396.692
726	12:23:18	1398.812
727	12:23:20	1400.489
728	12:23:26	1406.357
729	12:23:27	1407.138
730	12:23:30	1410.014
731	12:23:30	1410.143
732	12:23:33	1413.239
733	12:23:34	1414.275
734	12:23:39	1419.721
735	12:23:45	1425.113
736	12:23:50	1430.492
737	12:23:51	1431.704
738	12:23:54	1434.038
739	12:23:59	1439.630
740	12:24:03	1443.491
741	12:24:04	1444.141
742	12:24:05	1445.414
743	12:24:08	1448.504
744	12:24:10	1450.324
745	12:24:17	1457.010
746	12:24:17	1457.967
747	12:24:20	1460.213
748	12:24:21	1461.132
749	12:24:21	1461.555
750	12:24:22	1462.258
751	12:24:22	1462.750
752	12:24:24	1464.096
753	12:24:25	1465.166
754	12:24:26	1466.200
755	12:24:28	1468.713
756	12:24:28	1468.852
757	12:24:31	1471.135
758	12:24:31	1471.662
759	12:24:31	1471.825
760	12:24:32	1472.663
761	12:24:33	1473.605
762	12:24:35	1475.239
763	12:24:35	1475.289
764	12:24:39	1479.349
765	12:24:41	1481.186
766	12:24:43	1483.107
767	12:24:44	1484.538
768	12:24:47	1487.111
769	12:24:51	1491.710
770	12:24:51	1491.747
771	12:24:56	1496.042
772	12:24:56	1496.898
773	12:24:59	1499.252
774	12:25:03	1503.298
775	12:25:05	1505.230
776	12:25:07	1507.379
777	12:25:09	1509.032
778	12:25:13	1513.223
779	12:25:14	1514.100
780	12:25:14	1514.402
781	12:25:15	1515.227
782	12:25:16	1516.521
783	12:25:22	1522.244
784	12:25:25	1525.539
785	12:25:25	1525.990
786	12:25:30	1530.360
787	12:25:33	1533.351
788	12:25:40	1540.927
789	12:25:42	1542.222
790	12:25:42	1542.450
791	12:25:43	1543.573
792	12:25:45	1545.603
793	12:25:46	1546.082
794	12:25:46	1546.864
795	12:25:55	1555.747
796	12:25:57	1557.316
797	12:25:59	1559.097
798	12:26:01	1561.400
799	12:26:01	1561.814
800	12:26:04	1564.207
----------------------
